region,year,id,Z1,Z2,X1,X2,Y,S,W
1,1,1,6.65165464891411,2.91215964283685,5.51559111713555,6.15359133626714,2.58556949188815,1,2
1,1,3,6.65165464891411,2.91215964283685,4.75082691143565,6.18688289412758,2.68124827793264,1,2
1,1,4,6.65165464891411,2.91215964283685,2.72421219249523,6.40716846559655,2.6092754914012,1,2
1,1,5,6.65165464891411,2.91215964283685,3.43279290650923,5.50631019455648,2.12840078813783,1,2
1,1,6,6.65165464891411,2.91215964283685,4.33671532278301,5.94661039438101,2.39927504073442,1,2
1,1,7,6.65165464891411,2.91215964283685,5.9565343032411,5.31811424649056,2.15203935819939,1,2
1,1,9,6.65165464891411,2.91215964283685,5.92024009131956,5.9898620509662,2.42734290355187,1,2
1,1,12,6.65165464891411,2.91215964283685,4.21824567562422,5.90584698213255,2.32129335610696,1,2
1,1,13,6.65165464891411,2.91215964283685,7.31725378674035,6.03454393910416,2.39802800908605,1,2
1,1,14,6.65165464891411,2.91215964283685,4.50744433930748,5.41210913319994,2.26389008511458,1,2
1,1,15,6.65165464891411,2.91215964283685,4.45813165998337,5.62921593099278,2.20554809551747,1,2
1,1,20,6.65165464891411,2.91215964283685,4.6687867827223,4.99501654841848,2.01602574827717,1,2
1,1,22,6.65165464891411,2.91215964283685,6.95830066378061,5.48798975213258,2.35410659411431,1,2
1,1,26,6.65165464891411,2.91215964283685,4.53560933805179,6.00072827890082,2.42863409619214,1,2
1,1,28,6.65165464891411,2.91215964283685,7.43039721743709,6.15863939365537,2.60338874810303,1,2
1,1,33,6.65165464891411,2.91215964283685,5.41427395846021,4.95432543657982,1.95118524854961,1,2
1,1,34,6.65165464891411,2.91215964283685,7.42091080154665,5.38054906350537,2.27542913326344,1,2
1,1,36,6.65165464891411,2.91215964283685,6.00252366808602,6.47289299843429,2.54957843045244,1,2
1,1,37,6.65165464891411,2.91215964283685,4.51582710024617,6.09520378692775,2.40618385796896,1,2
1,1,38,6.65165464891411,2.91215964283685,3.74465063529837,5.06348492969746,1.9653849098875,1,2
1,1,40,6.65165464891411,2.91215964283685,4.8485171541028,6.47238751173578,2.64213403149281,1,2
1,1,45,6.65165464891411,2.91215964283685,5.48567154355021,5.82369032871979,2.38577769060502,1,2
1,1,48,6.65165464891411,2.91215964283685,4.44975606445571,7.07199942061573,3.0032156021608,1,2
1,1,49,6.65165464891411,2.91215964283685,5.36442090540388,6.39095708630628,2.47974873865274,1,2
1,1,51,6.65165464891411,2.91215964283685,4.42947932648928,6.80050300775288,2.84014359776438,1,2
1,1,54,6.65165464891411,2.91215964283685,4.60468157730545,6.21059081032166,2.74136334364347,1,2
1,1,55,6.65165464891411,2.91215964283685,4.89049535001078,6.5213696084468,2.70715430523839,1,2
1,1,57,6.65165464891411,2.91215964283685,6.37125525135281,5.44925363710003,2.27506159498308,1,2
1,1,59,6.65165464891411,2.91215964283685,4.97881708778182,6.63000864570988,2.68492801216647,1,2
1,1,62,6.65165464891411,2.91215964283685,5.59669361516575,5.72992087909414,2.25684649317748,1,2
1,1,63,6.65165464891411,2.91215964283685,3.68552441152725,6.83189582031795,2.8376973510733,1,2
1,1,65,6.65165464891411,2.91215964283685,5.57483044514294,5.37139032089986,2.13613681645274,1,2
1,1,67,6.65165464891411,2.91215964283685,3.72344087966372,5.32132868715379,1.96448333481208,1,2
1,1,68,6.65165464891411,2.91215964283685,5.19371880234852,6.02455943074837,2.42805479782898,1,2
1,1,69,6.65165464891411,2.91215964283685,4.43116160983505,5.77545425557284,2.33242796617185,1,2
1,1,72,6.65165464891411,2.91215964283685,6.54629842169923,6.08245686330388,2.61138699562045,1,2
1,1,73,6.65165464891411,2.91215964283685,6.76531040096647,5.71118925417539,2.35382470446031,1,2
1,1,74,6.65165464891411,2.91215964283685,4.0505905102079,6.10887611174412,2.51065697440543,1,2
1,1,77,6.65165464891411,2.91215964283685,3.37467825281746,5.63131603230237,2.1407335841874,1,2
1,2,2,6.65165464891411,2.91215964283685,6.73441630609969,6.25303739865257,3.35156556049398,1,2
1,2,3,6.65165464891411,2.91215964283685,3.52784895713511,6.1988000245657,3.6061410627364,1,2
1,2,6,6.65165464891411,2.91215964283685,5.79899627289892,5.66893642124811,3.26550446467103,1,2
1,2,9,6.65165464891411,2.91215964283685,5.38305162236759,5.72854094244247,3.17281700874517,1,2
1,2,15,6.65165464891411,2.91215964283685,6.78886195973865,6.09439793763654,3.37555648787637,1,2
1,2,18,6.65165464891411,2.91215964283685,6.48360466852504,6.40645472648202,3.34415250112701,1,2
1,2,19,6.65165464891411,2.91215964283685,6.10325308023608,5.85391963999762,3.18494638967367,1,2
1,2,20,6.65165464891411,2.91215964283685,5.8695169376939,6.74056834300346,3.41549076058701,1,2
1,2,23,6.65165464891411,2.91215964283685,5.19415060090173,6.35075077810294,3.37071772775922,1,2
1,2,26,6.65165464891411,2.91215964283685,3.36105621967913,5.63011370475228,3.05359922164981,1,2
1,2,27,6.65165464891411,2.91215964283685,3.94156858854915,6.44184347383473,3.43377733764073,1,2
1,2,28,6.65165464891411,2.91215964283685,3.8264746856091,6.59470500877334,3.30829418392775,1,2
1,2,30,6.65165464891411,2.91215964283685,4.17074150947048,6.06576262855398,3.35111398109515,1,2
1,2,33,6.65165464891411,2.91215964283685,4.07755673205998,6.49416381682098,3.28258535910691,1,2
1,2,36,6.65165464891411,2.91215964283685,6.19193333463319,5.80855374882359,3.13392520100475,1,2
1,2,38,6.65165464891411,2.91215964283685,3.98842890119237,6.00321417244692,3.19351669764512,1,2
1,2,44,6.65165464891411,2.91215964283685,2.93308548829918,6.65885232279856,3.43007748784314,1,2
1,2,46,6.65165464891411,2.91215964283685,5.45725864275696,4.9274097270746,3.06993781426107,1,2
1,2,47,6.65165464891411,2.91215964283685,4.10689484894587,6.04553357673488,3.28845483235836,1,2
1,2,56,6.65165464891411,2.91215964283685,4.39721391231998,7.55960058070188,3.98464234118662,1,2
1,2,61,6.65165464891411,2.91215964283685,3.77137948988912,5.57196761760992,3.14214941062824,1,2
1,2,62,6.65165464891411,2.91215964283685,5.62082130751545,5.80678241187435,3.1717817260089,1,2
1,2,64,6.65165464891411,2.91215964283685,5.86125418181169,5.48933102743713,3.15071511336084,1,2
1,2,66,6.65165464891411,2.91215964283685,4.9921285385621,5.4849793850097,3.05862308906022,1,2
1,2,68,6.65165464891411,2.91215964283685,5.80455093104994,7.17686778379783,3.70743871581935,1,2
1,3,1,6.65165464891411,2.91215964283685,6.58576200684523,5.12672333136927,3.61894939279718,1,2
1,3,2,6.65165464891411,2.91215964283685,5.9188696772629,6.48084709071574,4.02299461358205,1,2
1,3,3,6.65165464891411,2.91215964283685,6.25957073783601,6.02240966148599,4.05884820130611,1,2
1,3,6,6.65165464891411,2.91215964283685,4.12222506660399,6.06755982017716,4.18577376991527,1,2
1,3,7,6.65165464891411,2.91215964283685,4.3045205306281,5.55462450176266,3.81311978994229,1,2
1,3,8,6.65165464891411,2.91215964283685,6.82524154935613,6.28909231677749,4.07725519988106,1,2
1,3,10,6.65165464891411,2.91215964283685,4.68731114553306,5.2186957605583,3.83738898816245,1,2
1,3,13,6.65165464891411,2.91215964283685,4.4669273515737,5.55942824556564,3.93430851217655,1,2
1,3,15,6.65165464891411,2.91215964283685,5.8073139355374,5.89530169196438,4.00268923655361,1,2
1,3,16,6.65165464891411,2.91215964283685,5.96241623313564,6.2322315672273,4.04024136849328,1,2
1,3,17,6.65165464891411,2.91215964283685,5.64271717279015,6.34787050324213,4.19114452479776,1,2
1,3,18,6.65165464891411,2.91215964283685,3.47770389804215,5.43278458699834,3.80678445169558,1,2
1,3,19,6.65165464891411,2.91215964283685,4.52638979134464,6.55574172551324,4.28576202825028,1,2
1,3,22,6.65165464891411,2.91215964283685,5.59371135303882,5.6506092951093,3.79286574931468,1,2
1,3,25,6.65165464891411,2.91215964283685,3.89091663385957,6.08176214204681,4.01725156008306,1,2
1,3,27,6.65165464891411,2.91215964283685,5.33182402451753,6.3791191817828,4.15214494303021,1,2
1,3,28,6.65165464891411,2.91215964283685,3.70967646536449,5.99098837249711,4.07986748072418,1,2
1,3,30,6.65165464891411,2.91215964283685,5.19104633469575,6.46063116682012,4.20701607538643,1,2
1,3,31,6.65165464891411,2.91215964283685,4.48566564030662,6.47251569734296,4.0613855822096,1,2
1,3,32,6.65165464891411,2.91215964283685,5.08273864131722,6.92600207978141,4.21187009304707,1,2
1,3,33,6.65165464891411,2.91215964283685,4.62494470985792,5.71147942769539,3.95924270309707,1,2
1,3,36,6.65165464891411,2.91215964283685,4.0707120170665,5.91611836475924,3.91651628858872,1,2
1,3,37,6.65165464891411,2.91215964283685,4.24371468316216,6.6422162957445,4.24843879635698,1,2
1,3,38,6.65165464891411,2.91215964283685,5.9579547116929,6.74190039694849,4.22941419656742,1,2
1,3,41,6.65165464891411,2.91215964283685,4.90651724391177,5.41441814886201,3.63554944472635,1,2
1,3,42,6.65165464891411,2.91215964283685,6.74108300650451,5.07579657116345,3.48767896141546,1,2
1,3,45,6.65165464891411,2.91215964283685,4.90251248880742,5.94051708862098,3.93883162293766,1,2
1,3,47,6.65165464891411,2.91215964283685,4.84090753938975,6.547767444586,4.17929779979242,1,2
1,3,49,6.65165464891411,2.91215964283685,4.44200126901082,5.6277400591374,3.77547506238428,1,2
1,3,50,6.65165464891411,2.91215964283685,4.60844522899719,7.29935284474096,4.54147088766243,1,2
1,3,51,6.65165464891411,2.91215964283685,5.31186528662036,5.78516077893192,3.7875743792255,1,2
1,3,52,6.65165464891411,2.91215964283685,4.10107755312182,5.26935758734996,3.79787364818312,1,2
1,3,53,6.65165464891411,2.91215964283685,4.67077700965813,6.00210400079955,4.10127038815923,1,2
1,3,55,6.65165464891411,2.91215964283685,3.72396759039564,6.75181440578245,4.33556993021296,1,2
1,3,56,6.65165464891411,2.91215964283685,4.21238647343521,6.02477134280575,4.04112411061534,1,2
1,3,58,6.65165464891411,2.91215964283685,5.0928079128907,6.08545041301975,3.93948489136284,1,2
1,3,59,6.65165464891411,2.91215964283685,5.9087882547821,5.37886559931059,3.94345815570474,1,2
